date,tavg,prcp,wspd,wdir
2016-12-16,4.5,1.2,5.8,52.0
2017-12-16,-1.7,0.0,9.0,328.0
2018-12-16,4.7,4.6,5.1,294.0
2019-12-16,5.0,0.6,3.1,283.0
2020-12-16,3.1,0.0,5.1,293.0
2021-12-16,4.7,0.0,4.5,297.0
2022-12-16,4.3,1.2,4.4,309.0
2023-12-16,3.3,0.0,6.1,297.0
2024-12-16,3.5,0.0,5.3,295.0
2025-12-16,5.2,0.6,2.6,336.0
