date,tavg,prcp,wspd,wdir
2016-12-16,-0.0,0.2,4.7,81.0
2017-12-16,-4.8,0.3,8.1,12.0
2018-12-16,0.5,15.6,5.2,94.0
2019-12-16,3.0,0.1,5.9,119.0
2020-12-16,-0.5,0.0,5.1,54.0
2021-12-16,1.6,0.0,3.9,40.0
2022-12-16,1.4,0.0,3.9,45.0
2023-12-16,-0.3,0.0,8.8,31.0
2024-12-16,0.2,0.0,3.1,40.0
2025-12-16,2.5,4.3,4.1,97.0
