date,tavg,prcp,wspd,wdir
2018-05-15,16.6,3.8,29.4,
2018-05-16,19.0,,21.2,
2018-05-17,18.1,0.0,9.7,
2018-05-18,18.1,0.0,10.3,
2018-05-19,19.2,,10.3,
2018-05-20,18.2,1.5,9.9,
2018-05-21,18.7,0.0,9.5,
2018-05-22,18.4,0.0,11.9,
2018-05-23,18.2,0.5,9.0,
2018-05-24,18.4,,9.0,
2018-05-25,19.2,0.0,7.9,
