date,tavg,prcp,wspd,wdir
2018-05-15,9.9,0.0,19.0,
2018-05-16,11.8,0.0,22.8,
2018-05-17,13.3,0.0,14.3,
2018-05-18,15.2,0.0,11.7,
2018-05-19,15.3,0.0,13.9,
2018-05-20,15.1,1.1,7.6,
2018-05-21,14.5,6.7,5.6,
2018-05-22,15.2,0.0,8.5,
2018-05-23,14.8,1.1,5.2,
2018-05-24,17.7,2.5,6.4,
2018-05-25,16.6,5.7,7.9,
