date,tavg,prcp,wspd,wdir
2016-05-15,18.0,,11.5,
2016-05-16,16.7,,10.4,
2016-05-17,17.6,,16.4,
2016-05-18,15.7,0.0,10.3,
2016-05-19,17.3,,27.2,
2016-05-20,18.7,,12.3,
2016-05-21,17.7,0.0,13.3,
2016-05-22,15.9,0.0,25.1,
2016-05-23,15.7,,27.1,
2016-05-24,15.7,0.0,14.7,
2016-05-25,16.2,0.0,12.4,
