date,tavg,prcp,wspd,wdir
2019-05-15,14.6,,7.8,
2019-05-16,14.1,,15.1,
2019-05-17,13.0,,25.4,
2019-05-18,10.7,,19.7,
2019-05-19,12.5,,23.6,
2019-05-20,13.2,,13.4,
2019-05-21,13.3,,9.2,
2019-05-22,15.8,,9.0,
2019-05-23,15.4,,13.4,
2019-05-24,14.9,,22.6,
2019-05-25,15.3,,21.6,
