date,tavg,prcp,wspd,wdir
2023-05-15,12.0,6.1,20.5,
2023-05-16,10.9,0.2,22.5,
2023-05-17,11.7,0.0,21.5,
2023-05-18,10.9,0.0,22.6,
2023-05-19,12.1,0.0,23.9,
2023-05-20,12.5,0.0,20.4,
2023-05-21,14.3,0.0,15.9,
2023-05-22,14.9,0.9,18.4,
2023-05-23,15.8,4.0,15.9,
2023-05-24,15.4,0.4,18.2,
2023-05-25,13.4,0.0,17.7,
