date,tavg,prcp,wspd,wdir
2024-01-01,5.7,,14.7,
2024-01-02,5.0,,14.8,
2024-01-03,8.6,,19.9,
2024-01-04,5.2,,19.3,
2024-01-05,0.6,,14.6,
2024-01-06,0.3,,16.8,
2024-01-07,-2.3,,16.3,
