date,tavg,prcp,wspd,wdir
2024-05-15,13.0,0.0,6.9,
2024-05-16,12.9,,5.9,
2024-05-17,13.9,,8.7,
2024-05-18,15.0,,5.0,
2024-05-19,13.3,,8.6,
2024-05-20,13.4,,6.0,
2024-05-21,14.0,0.0,7.1,
2024-05-22,14.7,0.0,6.5,
2024-05-23,15.3,0.0,6.4,
2024-05-24,17.1,,7.3,
2024-05-25,18.4,0.0,8.9,
