date,tavg,prcp,wspd,wdir
2021-05-15,14.1,,7.2,
2021-05-16,14.1,,13.2,
2021-05-17,14.3,,19.4,
2021-05-18,12.5,,10.8,
2021-05-19,10.7,,10.6,
2021-05-20,14.8,,11.6,
2021-05-21,12.9,,10.7,
2021-05-22,11.8,,9.7,
2021-05-23,13.0,,8.9,
2021-05-24,13.6,,17.2,
2021-05-25,13.7,,12.9,
