date,tavg,prcp,wspd,wdir
2019-05-15,13.4,0.0,6.5,
2019-05-16,14.6,0.0,3.8,
2019-05-17,10.7,18.0,11.2,
2019-05-18,9.5,7.9,9.2,
2019-05-19,10.3,3.8,8.3,
2019-05-20,11.8,2.8,6.2,
2019-05-21,13.3,3.0,3.5,
2019-05-22,14.9,0.0,3.3,
2019-05-23,17.0,0.0,5.1,
2019-05-24,12.5,7.1,7.7,
2019-05-25,13.1,30.2,11.2,
