date,tavg,prcp,wspd,wdir
2017-05-15,19.0,0.5,8.1,
2017-05-16,19.8,0.0,7.3,
2017-05-17,20.3,0.0,7.3,
2017-05-18,12.2,0.8,10.5,
2017-05-19,10.4,0.3,9.7,
2017-05-20,11.6,0.0,8.9,
2017-05-21,16.3,,8.6,
2017-05-22,18.2,0.0,9.4,
2017-05-23,14.1,18.5,4.8,
