date,tavg,prcp,wspd,wdir
2021-05-15,15.4,0.0,10.5,
2021-05-16,16.0,,13.6,
2021-05-17,16.7,0.8,26.7,
2021-05-18,15.4,0.0,13.2,
2021-05-19,17.7,,29.7,
2021-05-20,17.1,0.0,19.0,
2021-05-21,15.6,0.0,16.6,
2021-05-22,17.5,0.0,16.1,
2021-05-23,16.6,0.0,14.6,
2021-05-24,16.1,0.0,16.7,
2021-05-25,17.8,0.0,22.7,
