date,tavg,prcp,wspd,wdir
2024-05-15,11.5,2.0,7.9,
2024-05-16,9.7,2.5,6.4,
2024-05-17,11.8,1.5,6.7,
2024-05-18,13.8,5.1,8.5,
2024-05-19,12.7,6.0,7.5,
2024-05-20,13.2,4.3,8.0,
2024-05-21,12.6,1.0,8.2,
2024-05-22,13.1,0.8,10.9,
2024-05-23,13.7,0.6,9.5,
2024-05-24,11.2,7.1,4.0,
2024-05-25,15.1,0.0,6.4,
