date,tavg,prcp,wspd,wdir
2017-05-15,19.8,,4.6,
2017-05-16,19.9,,6.7,
2017-05-17,18.1,,5.6,
2017-05-18,14.1,,9.5,
2017-05-19,13.3,,12.0,
2017-05-20,14.9,,9.6,
2017-05-21,19.0,,5.7,
2017-05-22,20.3,,9.8,
2017-05-23,17.1,,7.5,
2017-05-24,18.9,,5.4,
2017-05-25,23.2,,5.5,
