date,tavg,prcp,wspd,wdir
2018-05-15,13.5,,6.9,
2018-05-16,14.7,,7.7,
2018-05-17,17.0,,7.4,
2018-05-18,16.0,,7.3,
2018-05-19,17.2,,7.5,
2018-05-20,15.5,,8.4,
2018-05-21,16.8,,8.6,
2018-05-22,16.7,,6.8,
2018-05-23,17.7,,8.2,
2018-05-24,19.0,,11.6,
2018-05-25,18.6,,18.0,
