date,tavg,prcp,wspd,wdir
2022-05-15,23.4,,12.1,
2022-05-16,21.1,11.4,8.2,
2022-05-17,22.9,,9.4,
2022-05-18,21.9,0.0,12.1,
2022-05-19,20.0,,8.2,
2022-05-20,19.2,,8.8,
2022-05-21,21.2,,9.3,
2022-05-22,22.1,,13.4,
2022-05-23,18.1,,13.9,
2022-05-24,15.1,,13.4,
2022-05-25,17.4,,11.4,
