date,tavg,prcp,wspd,wdir
2023-05-15,12.5,0.0,14.1,
2023-05-16,12.0,0.0,15.4,
2023-05-17,10.3,0.0,16.2,
2023-05-18,10.1,0.0,14.8,
2023-05-19,11.1,3.8,13.7,
2023-05-20,12.3,2.8,11.4,
2023-05-21,12.8,1.0,6.9,
2023-05-22,12.5,11.5,4.9,
2023-05-23,13.7,7.4,7.7,
2023-05-24,14.4,1.0,6.5,
2023-05-25,13.4,10.0,7.9,
