date,tavg,prcp,wspd,wdir
2023-05-15,18.7,0.0,28.6,
2023-05-16,17.7,0.0,30.4,
2023-05-17,17.5,0.0,31.2,
2023-05-18,17.1,0.0,15.2,
2023-05-19,17.0,,13.8,
2023-05-20,16.3,,12.8,
2023-05-21,16.2,,8.2,
2023-05-22,19.0,,10.3,
2023-05-23,20.4,0.2,11.0,
2023-05-24,20.5,4.1,10.5,
2023-05-25,19.0,,13.8,
