date,tavg,prcp,wspd,wdir
2018-05-15,14.0,,12.4,
2018-05-16,13.9,,8.5,
2018-05-17,14.5,,4.6,
2018-05-18,16.2,,6.8,
2018-05-19,17.3,,8.2,
2018-05-20,16.0,,7.6,
2018-05-21,17.2,,6.8,
2018-05-22,17.7,,8.5,
2018-05-23,17.5,,6.4,
2018-05-24,19.9,,7.3,
2018-05-25,18.9,,5.8,
