date,tavg,prcp,wspd,wdir
2016-05-15,15.0,,23.2,
2016-05-16,14.4,,20.9,
2016-05-17,15.9,,13.2,
2016-05-18,15.4,,8.9,
2016-05-19,14.9,,24.6,
2016-05-20,16.4,,17.7,
2016-05-21,17.9,,20.3,
2016-05-22,14.0,,25.7,
2016-05-23,13.3,,21.6,
2016-05-24,14.7,,11.0,
2016-05-25,16.1,,21.1,
