date,tavg,prcp,wspd,wdir
2023-05-15,20.3,0.0,22.2,
2023-05-16,18.9,0.0,27.0,
2023-05-17,17.1,0.0,22.6,
2023-05-18,16.4,0.0,13.2,
2023-05-19,17.2,0.0,14.0,
2023-05-20,16.8,8.4,8.2,
2023-05-21,17.7,7.9,11.1,
2023-05-22,18.9,2.8,9.4,
2023-05-23,20.3,1.5,13.8,
2023-05-24,20.8,0.0,11.2,
2023-05-25,19.1,1.0,13.8,
