date,tavg,prcp,wspd,wdir
2022-05-15,19.9,,18.8,
2022-05-16,20.3,,15.6,
2022-05-17,19.4,,8.0,
2022-05-18,21.6,,8.7,
2022-05-19,21.4,,13.8,
2022-05-20,21.4,,18.8,
2022-05-21,20.9,,10.4,
2022-05-22,20.7,,11.0,
2022-05-23,22.1,,14.8,
2022-05-24,17.7,,18.4,
2022-05-25,18.9,,29.0,
