date,tavg,prcp,wspd,wdir
2019-05-15,14.1,,12.6,
2019-05-16,13.7,,10.5,
2019-05-17,13.6,,13.8,
2019-05-18,14.1,,14.5,
2019-05-19,14.3,,19.4,
2019-05-20,17.0,,26.0,
2019-05-21,18.5,,22.8,
2019-05-22,20.0,,15.3,
2019-05-23,17.9,,9.1,
2019-05-24,17.6,,18.1,
2019-05-25,18.8,,23.4,
